  1.2246510245761E+00 -6.6833096845214E-01  7.7076089903595E-02 -2.4447179975510E-01
 -4.0245976251283E-02  5.0050915795346E-02  3.3636646996178E-02 -6.6833096845214E-01
  8.5715784738360E-01  1.2954184265651E-01 -1.4362322968867E-01 -8.7805232323127E-03
 -1.4420488048341E-02  2.0042365365749E-02  7.7076089903595E-02  1.2954184265651E-01
  8.9781372332088E-01  5.0222834413027E-02 -3.6265674705922E-01 -8.6250404419868E-02
 -1.2503688459439E-01 -2.4447179975510E-01 -1.4362322968867E-01  5.0222834413027E-02
  1.1388312947734E+00 -2.0010219492497E-01  2.3386792805071E-01  2.5167683829776E-02
 -4.0245976251283E-02 -8.7805232323127E-03 -3.6265674705922E-01 -2.0010219492497E-01
  4.3884895718771E-01  1.0884082980059E-01  1.2508586603301E-02  5.0050915795346E-02
 -1.4420488048341E-02 -8.6250404419868E-02  2.3386792805071E-01  1.0884082980059E-01
  3.1161242879466E-01 -3.1752346933472E-02  3.3636646996178E-02  2.0042365365749E-02
 -1.2503688459439E-01  2.5167683829776E-02  1.2508586603301E-02 -3.1752346933472E-02
  8.8869382284987E-02
