   2
TEST11 - MGO BULK                        E -2.7543131964155E+02 DE 6.4E-12(  7)
 MG  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00  1.643893394973E-16  1.666300239871E-16 -7.777256835865E-16
 O   2.101948950000E+00  2.101948950000E+00  2.101948950000E+00 -1.643893394973E-16 -1.667023041319E-16  7.800386482212E-16
   2
TEST11 - MGO BULK                        E -2.7543131964151E+02 DE 1.7E-12(  7)
 MG  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00  1.588667139942E-16  1.732527666455E-16 -7.303021654730E-16
 O   2.101948950000E+00  2.101948950000E+00  2.101948950000E+00 -1.600231963115E-16 -1.733973269351E-16  7.326151301077E-16
