   2
SILICON BULK - BASIS SET 6-21 MODIFIED   E -5.7889432439694E+02 DE-7.0E-08(  5)
 SI  6.961820650000E-01  6.961820650000E-01  6.961820650000E-01 -2.899887637622E-16  2.944672875386E-16  2.017445575813E-16
 SI -6.961820650000E-01 -6.961820650000E-01 -6.961820650000E-01  2.876757991275E-16 -2.967802521733E-16 -2.017445575813E-16
   2
SILICON BULK - BASIS SET 6-21 MODIFIED   E -5.7889432440046E+02 DE-7.0E-08(  5)
 SI  6.961820650000E-01  6.961820650000E-01  6.961820650000E-01  7.232216834295E-16  2.899348082692E-16  2.335921045333E-16
 SI -6.961820650000E-01 -6.961820650000E-01 -6.961820650000E-01 -7.232216834295E-16 -2.899348082692E-16 -2.335921045333E-16
