   2
SILICON BULK - BASIS SET 6-21 MODIFIED   E -5.7782991165681E+02 DE 6.5E-08(  8)
 SI  6.956992187500E-01  6.956992187500E-01  6.956992187500E-01  5.559698382669E-16  4.916375185984E-16 -1.664798849634E-17
 SI -6.956992187500E-01 -6.956992187500E-01 -6.956992187500E-01 -5.559698382669E-16 -4.962634478677E-16  1.664798849634E-17
   2
SILICON BULK - BASIS SET 6-21 MODIFIED   E -5.7782991166012E+02 DE 6.5E-08(  8)
 SI  6.956992187500E-01  6.956992187500E-01  6.956992187500E-01  3.826427684369E-16 -1.562927341309E-15  1.436005570370E-16
 SI -6.956992187500E-01 -6.956992187500E-01 -6.956992187500E-01 -3.710779452638E-16  1.555988447405E-15 -1.436005570370E-16
