# 0 [K coefficient in SI units, i.e. in W/m/K]
# Mu(eV) T(K) N(#carriers) K_xx K_xy K_xz K_yy K_yz K_zz
# T(K) = 300.000 Npoints =     301 V(cm^3) =  1.145E-21
  -4.980   300.000    6.603E-01    5.2634879E+01   -9.9310744E-09    6.8971518E-09    5.2634879E+01   -1.1946243E-08    4.3536358E+01
  -4.970   300.000    6.202E-01    5.0764730E+01   -7.0090480E-09    7.3680151E-09    5.0764730E+01   -1.2761821E-08    4.1148419E+01
  -4.960   300.000    5.814E-01    4.8792319E+01   -4.9432149E-09    7.7645233E-09    4.8792319E+01   -1.3448609E-08    3.8855236E+01
  -4.950   300.000    5.439E-01    4.6628975E+01   -3.4838472E-09    7.7819720E-09    4.6628975E+01   -1.3478843E-08    3.6624595E+01
  -4.940   300.000    5.079E-01    4.4220821E+01   -2.4536847E-09    7.2758625E-09    4.4220821E+01   -1.2602245E-08    3.4438913E+01
  -4.930   300.000    4.733E-01    4.1563162E+01   -1.7270257E-09    6.3468449E-09    4.1563162E+01   -1.0993144E-08    3.2302017E+01
  -4.920   300.000    4.404E-01    3.8715207E+01   -1.2148118E-09    5.2763836E-09    3.8715207E+01   -9.1390505E-09    3.0225953E+01
  -4.910   300.000    4.090E-01    3.5811772E+01   -8.5400160E-10    4.3344095E-09    3.5811772E+01   -7.5075008E-09    2.8215814E+01
  -4.900   300.000    3.795E-01    3.3050114E+01   -6.0000746E-10    3.5979438E-09    3.3050114E+01   -6.2319020E-09    2.6268369E+01
  -4.890   300.000    3.517E-01    3.0633624E+01   -4.2131934E-10    2.9504663E-09    3.0633624E+01   -5.1104392E-09    2.4380367E+01
  -4.880   300.000    3.259E-01    2.8688534E+01   -2.9568626E-10    2.2665876E-09    2.8688534E+01   -3.9259344E-09    2.2554152E+01
  -4.870   300.000    3.021E-01    2.7205380E+01   -2.0740724E-10    1.5942357E-09    2.7205380E+01   -2.7614022E-09    2.0797226E+01
  -4.860   300.000    2.801E-01    2.6050664E+01   -1.4541112E-10    1.1593157E-09    2.6050664E+01   -2.0081193E-09    1.9120644E+01
  -4.850   300.000    2.599E-01    2.5041545E+01   -1.0189665E-10    1.1929584E-09    2.5041545E+01   -2.0664121E-09    1.7539209E+01
  -4.840   300.000    2.414E-01    2.4028384E+01   -7.1370464E-11    1.7271810E-09    2.4028384E+01   -2.9917323E-09    1.6070827E+01
  -4.830   300.000    2.242E-01    2.2934474E+01   -4.9966747E-11    2.5256389E-09    2.2934474E+01   -4.3747169E-09    1.4731458E+01
  -4.820   300.000    2.083E-01    2.1745527E+01   -3.4966775E-11    3.2085621E-09    2.1745527E+01   -5.5575845E-09    1.3527829E+01
  -4.810   300.000    1.934E-01    2.0475097E+01   -2.4459663E-11    3.4665594E-09    2.0475097E+01   -6.0044550E-09    1.2454411E+01
  -4.800   300.000    1.795E-01    1.9135573E+01   -1.7103091E-11    3.1907764E-09    1.9135573E+01   -5.5267877E-09    1.1496525E+01
  -4.790   300.000    1.665E-01    1.7731295E+01   -1.1954660E-11    2.4518253E-09    1.7731295E+01   -4.2468875E-09    1.0635296E+01
  -4.780   300.000    1.544E-01    1.6274606E+01   -8.3531044E-12    1.4114680E-09    1.6274606E+01   -2.4449339E-09    9.8513942E+00
  -4.770   300.000    1.430E-01    1.4810785E+01   -5.8346849E-12    2.7753480E-10    1.4810785E+01   -4.8089987E-10    9.1280167E+00
  -4.760   300.000    1.325E-01    1.3428649E+01   -4.0743567E-12   -6.9508041E-10    1.3428649E+01    1.2037251E-09    8.4530350E+00
  -4.750   300.000    1.226E-01    1.2238871E+01   -2.8443746E-12   -1.2423144E-09    1.2238871E+01    2.1515689E-09    7.8191970E+00
  -4.740   300.000    1.135E-01    1.1324321E+01   -1.9850033E-12   -1.1997457E-09    1.1324321E+01    2.0778442E-09    7.2225512E+00
