  1.0289789606805E+00 -5.3241244335876E-01  1.2480346226511E-01 -3.4670494104316E-01
  2.4966520573278E-02  5.9562494154050E-02  1.9917127774537E-02 -2.8937430081209E-02
 -4.8159343350001E-02  1.1292020530308E-01 -5.3241244335876E-01  7.0350901504655E-01
  5.1519910631650E-02 -9.7619323299509E-02 -2.5828309436646E-04  3.1714275132618E-02
  2.8560043326844E-02 -6.3762140434229E-02  1.8069368969350E-01 -1.9318002492574E-01
  1.2480346226511E-01  5.1519910631650E-02  1.0030176016543E+00  1.0228406812013E-02
 -4.0003107134837E-01 -1.2350087523053E-01 -1.8226484368322E-01  1.3919090290897E-04
  4.1063959934906E-02  1.8992472613844E-02 -3.4670494104316E-01 -9.7619323299509E-02
  1.0228406812013E-02  9.2005051307917E-01 -1.3378136413080E-01 -2.1015301482688E-01
 -1.3044305366557E-02 -4.0346085236076E-01 -2.7278198807460E-02 -9.3050368432113E-02
  2.4966520573278E-02 -2.5828309436646E-04 -4.0003107134837E-01 -1.3378136413080E-01
  3.9233755356850E-01  1.3220016422878E-01  5.2638335354363E-02 -2.4321026187053E-02
  9.4492730583192E-02  1.3241645441887E-02  5.9562494154050E-02  3.1714275132618E-02
 -1.2350087523053E-01 -2.1015301482688E-01  1.3220016422878E-01  2.0348397369658E-01
 -2.3059280952628E-02 -4.4932893111273E-02  5.4253443358661E-02 -1.2024934342596E-02
  1.9917127774537E-02  2.8560043326844E-02 -1.8226484368322E-01 -1.3044305366557E-02
  5.2638335354363E-02 -2.3059280952628E-02  1.9234078096208E-01  6.2899005885943E-04
  1.3705516868781E-02 -2.3490736353960E-03 -2.8937430081209E-02 -6.3762140434229E-02
  1.3919090290897E-04 -4.0346085236076E-01 -2.4321026187053E-02 -4.4932893111273E-02
  6.2899005885943E-04  5.2172332859306E-01 -1.3161575793954E-01  1.6681684709483E-01
 -4.8159343350001E-02  1.8069368969350E-01  4.1063959934906E-02 -2.7278198807460E-02
  9.4492730583192E-02  5.4253443358661E-02  1.3705516868781E-02 -1.3161575793954E-01
  1.4706780259463E-01 -7.8272672430828E-02  1.1292020530308E-01 -1.9318002492574E-01
  1.8992472613844E-02 -9.3050368432113E-02  1.3241645441887E-02 -1.2024934342596E-02
 -2.3490736353960E-03  1.6681684709483E-01 -7.8272672430828E-02  1.4348461481716E-01
