  16
UREA BULK BASE 6-21 + POLARIZATION       E -4.4997701572177E+02 DE-1.3E-09(  9)
 H   1.441018550880E+00 -1.318957591821E+00  1.289964757281E+00 -2.420706646642E-04 -2.420706646644E-04 -1.476080818954E-03
 H  -1.441018550880E+00  1.318957591821E+00  1.289964757281E+00  2.420706646635E-04  2.420706646644E-04 -1.476080818953E-03
 H  -1.318957591821E+00 -1.441018550880E+00 -1.289964757281E+00 -2.420706646640E-04  2.420706646640E-04  1.476080818953E-03
 H   1.318957591821E+00  1.441018550880E+00 -1.289964757281E+00  2.420706646631E-04 -2.420706646633E-04  1.476080818953E-03
 H   7.950148239088E-01 -1.964961318792E+00 -2.219134615914E-01 -7.796988661857E-05 -7.796988661907E-05  5.622599466411E-04
 H  -7.950148239088E-01  1.964961318792E+00 -2.219134615914E-01  7.796988661823E-05  7.796988661940E-05  5.622599466417E-04
 H  -1.964961318792E+00 -7.950148239088E-01  2.219134615914E-01 -7.796988661729E-05  7.796988662001E-05 -5.622599466419E-04
 H   1.964961318792E+00  7.950148239088E-01  2.219134615914E-01  7.796988661896E-05 -7.796988661901E-05 -5.622599466417E-04
  16
UREA BULK BASE 6-21 + POLARIZATION       E -4.4997916786168E+02 DE-6.1E-09(  6)
 C   0.000000000000E+00  2.746768754586E+00  1.476968188106E+00  9.159339953158E-16  6.383782391595E-16  3.160160785878E-04
 C   2.746768754586E+00  0.000000000000E+00 -1.476968188106E+00 -2.053912595557E-15  1.165734175856E-15 -3.160160785862E-04
 O   0.000000000000E+00  2.746768754586E+00 -1.851989577609E+00 -1.804112415016E-16  6.800116025829E-16 -1.046274323362E-03
 O   2.746768754586E+00  0.000000000000E+00  1.851989577609E+00 -8.326672684689E-17 -1.637578961322E-15  1.046274323349E-03
 N   8.115974100831E-01 -1.935171344503E+00  7.764269591388E-01  4.019805648614E-05  4.019805648969E-05  3.162301266526E-04
 N  -8.115974100831E-01  1.935171344503E+00  7.764269591388E-01 -4.019805648792E-05 -4.019805648792E-05  3.162301266517E-04
 N  -1.935171344503E+00 -8.115974100831E-01 -7.764269591388E-01  4.019805649103E-05 -4.019805649813E-05 -3.162301266455E-04
 N   1.935171344503E+00  8.115974100831E-01 -7.764269591388E-01 -4.019805648925E-05  4.019805649413E-05 -3.162301266473E-04
 H   1.442203031879E+00 -1.304565722707E+00  1.268292202930E+00 -2.624921380303E-04 -2.624921380304E-04 -6.151043668673E-04
 H  -1.442203031879E+00  1.304565722707E+00  1.268292202930E+00  2.624921380305E-04  2.624921380304E-04 -6.151043668674E-04
 H  -1.304565722707E+00 -1.442203031879E+00 -1.268292202930E+00 -2.624921380298E-04  2.624921380302E-04  6.151043668674E-04
 H   1.304565722707E+00  1.442203031879E+00 -1.268292202930E+00  2.624921380291E-04 -2.624921380300E-04  6.151043668668E-04
 H   7.923536171222E-01 -1.954415137464E+00 -2.394473105864E-01  1.205032036538E-04  1.205032036536E-04  3.206417175057E-04
 H  -7.923536171222E-01  1.954415137464E+00 -2.394473105864E-01 -1.205032036540E-04 -1.205032036535E-04  3.206417175063E-04
 H  -1.954415137464E+00 -7.923536171222E-01  2.394473105864E-01  1.205032036560E-04 -1.205032036524E-04 -3.206417175061E-04
 H   1.954415137464E+00  7.923536171222E-01  2.394473105864E-01 -1.205032036540E-04  1.205032036534E-04 -3.206417175063E-04
  16
UREA BULK BASE 6-21 + POLARIZATION       E -4.4997917547887E+02 DE 4.9E-09(  5)
 C   0.000000000000E+00  2.747994354915E+00  1.476629457432E+00 -4.163336342344E-16  1.290634266127E-15  2.481279607869E-04
 C   2.747994354915E+00  0.000000000000E+00 -1.476629457432E+00 -4.163336342344E-16 -1.193489751472E-15 -2.481279607821E-04
 O   0.000000000000E+00  2.747994354915E+00 -1.852422539848E+00 -5.412337245048E-16  9.159339953158E-16 -4.603658420770E-04
 O   2.747994354915E+00  0.000000000000E+00  1.852422539848E+00  3.330669073875E-16 -4.996003610813E-16  4.603658420734E-04
 N   8.116152994817E-01 -1.936379055434E+00  7.763184883445E-01 -3.236119344407E-05 -3.236119344141E-05  1.006338632124E-04
 N  -8.116152994817E-01  1.936379055434E+00  7.763184883445E-01  3.236119344541E-05  3.236119344097E-05  1.006338632124E-04
 N  -1.936379055434E+00 -8.116152994817E-01 -7.763184883445E-01 -3.236119344097E-05  3.236119343963E-05 -1.006338632110E-04
 N   1.936379055434E+00  8.116152994817E-01 -7.763184883445E-01  3.236119344363E-05 -3.236119343963E-05 -1.006338632115E-04
 H   1.442142494851E+00 -1.305851860065E+00  1.267426571384E+00 -8.358382591733E-05 -8.358382591855E-05 -3.363334771708E-04
 H  -1.442142494851E+00  1.305851860065E+00  1.267426571384E+00  8.358382591755E-05  8.358382591822E-05 -3.363334771709E-04
 H  -1.305851860065E+00 -1.442142494851E+00 -1.267426571384E+00 -8.358382591744E-05  8.358382591733E-05  3.363334771707E-04
 H   1.305851860065E+00  1.442142494851E+00 -1.267426571384E+00  8.358382591633E-05 -8.358382591700E-05  3.363334771702E-04
 H   7.926467856995E-01 -1.955347569216E+00 -2.392291485914E-01  7.467080823242E-05  7.467080823259E-05  3.416860498029E-05
 H  -7.926467856995E-01  1.955347569216E+00 -2.392291485914E-01 -7.467080823303E-05 -7.467080823237E-05  3.416860498029E-05
 H  -1.955347569216E+00 -7.926467856995E-01  2.392291485914E-01  7.467080823476E-05 -7.467080823148E-05 -3.416860498029E-05
 H   1.955347569216E+00  7.926467856995E-01  2.392291485914E-01 -7.467080823309E-05  7.467080823237E-05 -3.416860498029E-05
  16
UREA BULK BASE 6-21 + POLARIZATION       E -4.4997918047733E+02 DE-3.4E-07(  3)
 C   0.000000000000E+00  2.749392164073E+00  1.475550355770E+00  9.436895709314E-16  1.831867990632E-15  2.850047706970E-05
 C   2.749392164073E+00  0.000000000000E+00 -1.475550355770E+00 -3.885780586188E-15  2.470246229791E-15 -2.850047706904E-05
 O   0.000000000000E+00  2.749392164073E+00 -1.853107973103E+00  4.024558464266E-16  9.992007221626E-16 -2.472773224405E-05
 O   2.749392164073E+00  0.000000000000E+00  1.853107973103E+00  2.775557561563E-16 -1.387778780781E-15  2.472773223516E-05
 N   8.115426547447E-01 -1.937849509328E+00  7.751021210779E-01 -1.641821794784E-05 -1.641821794518E-05 -4.911987692902E-05
 N  -8.115426547447E-01  1.937849509328E+00  7.751021210779E-01  1.641821794740E-05  1.641821794474E-05 -4.911987692946E-05
 N  -1.937849509328E+00 -8.115426547447E-01 -7.751021210779E-01 -1.641821794029E-05  1.641821793719E-05  4.911987693479E-05
 N   1.937849509328E+00  8.115426547447E-01 -7.751021210779E-01  1.641821794296E-05 -1.641821794163E-05  4.911987693346E-05
 H   1.442097952840E+00 -1.307294211232E+00  1.265283590326E+00  5.988703604509E-05  5.988703604332E-05 -4.826247631096E-05
 H  -1.442097952840E+00  1.307294211232E+00  1.265283590326E+00 -5.988703604487E-05 -5.988703604287E-05 -4.826247631118E-05
 H  -1.307294211232E+00 -1.442097952840E+00 -1.265283590326E+00  5.988703604398E-05 -5.988703604465E-05  4.826247631118E-05
 H   1.307294211232E+00  1.442097952840E+00 -1.265283590326E+00 -5.988703604465E-05  5.988703604443E-05  4.826247631062E-05
 H   7.928760750082E-01 -1.956516089064E+00 -2.402494540327E-01  5.576801443974E-07  5.576801440643E-07 -1.261308213509E-04
 H  -7.928760750082E-01  1.956516089064E+00 -2.402494540327E-01 -5.576801450080E-07 -5.576801435092E-07 -1.261308213498E-04
 H  -1.956516089064E+00 -7.928760750082E-01  2.402494540327E-01  5.576801462293E-07 -5.576801434537E-07  1.261308213505E-04
 H   1.956516089064E+00  7.928760750082E-01  2.402494540327E-01 -5.576801443419E-07  5.576801445084E-07  1.261308213505E-04
  16
UREA BULK BASE 6-21 + POLARIZATION       E -4.4997918249756E+02 DE-2.1E-09(  4)
 C   0.000000000000E+00  2.750131698085E+00  1.474310109823E+00 -2.831068712794E-15 -2.525757381022E-15  5.458077308929E-05
 C   2.750131698085E+00  0.000000000000E+00 -1.474310109823E+00 -1.387778780781E-15 -1.193489751472E-15 -5.458077309184E-05
 O   0.000000000000E+00  2.750131698085E+00 -1.854011697236E+00 -4.996003610813E-16  2.220446049250E-16 -6.032187718752E-05
 O   2.750131698085E+00  0.000000000000E+00  1.854011697236E+00 -1.110223024625E-16 -6.106226635438E-16  6.032187718219E-05
 N   8.115666182095E-01 -1.938565079875E+00  7.737332777631E-01 -3.933530750766E-05 -3.933530750544E-05 -6.242863978656E-05
 N  -8.115666182095E-01  1.938565079875E+00  7.737332777631E-01  3.933530751166E-05  3.933530750810E-05 -6.242863978123E-05
 N  -1.938565079875E+00 -8.115666182095E-01 -7.737332777631E-01 -3.933530750544E-05  3.933530750544E-05  6.242863978656E-05
 N   1.938565079875E+00  8.115666182095E-01 -7.737332777631E-01  3.933530750766E-05 -3.933530750500E-05  6.242863978789E-05
 H   1.442158818071E+00 -1.307972880014E+00  1.263680565537E+00  5.996603858560E-05  5.996603858449E-05  3.192869319169E-05
 H  -1.442158818071E+00  1.307972880014E+00  1.263680565537E+00 -5.996603858560E-05 -5.996603858427E-05  3.192869319169E-05
 H  -1.307972880014E+00 -1.442158818071E+00 -1.263680565537E+00  5.996603858471E-05 -5.996603858560E-05 -3.192869319169E-05
 H   1.307972880014E+00  1.442158818071E+00 -1.263680565537E+00 -5.996603858560E-05  5.996603858582E-05 -3.192869319213E-05
 H   7.930106657940E-01 -1.957121032291E+00 -2.416480635257E-01 -3.013896839377E-05 -3.013896839443E-05 -1.110555731227E-04
 H  -7.930106657940E-01  1.957121032291E+00 -2.416480635257E-01  3.013896839338E-05  3.013896839432E-05 -1.110555731227E-04
 H  -1.957121032291E+00 -7.930106657940E-01  2.416480635257E-01 -3.013896839221E-05  3.013896839499E-05  1.110555731227E-04
 H   1.957121032291E+00  7.930106657940E-01  2.416480635257E-01  3.013896839377E-05 -3.013896839399E-05  1.110555731227E-04
  16
UREA BULK BASE 6-21 + POLARIZATION       E -4.4997918372999E+02 DE-1.5E-09(  4)
 C   0.000000000000E+00  2.750398749468E+00  1.472534042495E+00 -9.714451465470E-17  2.095545958980E-15 -4.432167744883E-05
 C   2.750398749468E+00  0.000000000000E+00 -1.472534042495E+00 -2.109423746788E-15  1.082467449010E-15  4.432167745372E-05
 O   0.000000000000E+00  2.750398749468E+00 -1.855517942518E+00 -3.747002708110E-16  1.207367539280E-15 -2.136035687972E-05
 O   2.750398749468E+00  0.000000000000E+00  1.855517942518E+00 -4.163336342344E-16 -6.383782391595E-16  2.136035687617E-05
 N   8.114771550616E-01 -1.938921594406E+00  7.717142291486E-01  5.797881972924E-05  5.797881972969E-05 -7.314989008655E-05
 N  -8.114771550616E-01  1.938921594406E+00  7.717142291486E-01 -5.797881972835E-05 -5.797881973146E-05 -7.314989008478E-05
 N  -1.938921594406E+00 -8.114771550616E-01 -7.717142291486E-01  5.797881973191E-05 -5.797881973502E-05  7.314989008522E-05
 N   1.938921594406E+00  8.114771550616E-01 -7.717142291486E-01 -5.797881972969E-05  5.797881973146E-05  7.314989008389E-05
 H   1.442038987902E+00 -1.308359761566E+00  1.261771124131E+00  3.709852700462E-05  3.709852700307E-05  4.082992385035E-05
 H  -1.442038987902E+00  1.308359761566E+00  1.261771124131E+00 -3.709852700462E-05 -3.709852700284E-05  4.082992385057E-05
 H  -1.308359761566E+00 -1.442038987902E+00 -1.261771124131E+00  3.709852700418E-05 -3.709852700440E-05 -4.082992385057E-05
 H   1.308359761566E+00  1.442038987902E+00 -1.261771124131E+00 -3.709852700462E-05  3.709852700462E-05 -4.082992385090E-05
 H   7.929834754166E-01 -1.957415274051E+00 -2.438119929119E-01 -4.315322315090E-05 -4.315322315163E-05  2.020315267992E-05
 H  -7.929834754166E-01  1.957415274051E+00 -2.438119929119E-01  4.315322315029E-05  4.315322315174E-05  2.020315268014E-05
 H  -1.957415274051E+00 -7.929834754166E-01  2.438119929119E-01 -4.315322314907E-05  4.315322315224E-05 -2.020315267992E-05
 H   1.957415274051E+00  7.929834754166E-01  2.438119929119E-01  4.315322315113E-05 -4.315322315107E-05 -2.020315268014E-05
  16
UREA BULK BASE 6-21 + POLARIZATION       E -4.4997918388679E+02 DE 1.6E-08(  3)
 C   0.000000000000E+00  2.750169930376E+00  1.472042011738E+00 -1.665334536938E-15 -2.636779683485E-16 -2.032748708269E-05
 C   2.750169930376E+00  0.000000000000E+00 -1.472042011738E+00 -1.054711873394E-15 -6.383782391595E-16  2.032748708958E-05
 O   0.000000000000E+00  2.750169930376E+00 -1.856203764696E+00 -3.608224830032E-16 -8.049116928532E-16 -7.386759255201E-05
 O   2.750169930376E+00  0.000000000000E+00  1.856203764696E+00 -4.996003610813E-16  2.220446049250E-16  7.386759254668E-05
 N   8.115332840889E-01 -1.938636646287E+00  7.712269051362E-01  9.229786285925E-06  9.229786289477E-06 -2.070852687597E-05
 N  -8.115332840889E-01  1.938636646287E+00  7.712269051362E-01 -9.229786284148E-06 -9.229786289477E-06 -2.070852687552E-05
 N  -1.938636646287E+00 -8.115332840889E-01 -7.712269051362E-01  9.229786292586E-06 -9.229786291254E-06  2.070852687774E-05
 N   1.938636646287E+00  8.115332840889E-01 -7.712269051362E-01 -9.229786291254E-06  9.229786291698E-06  2.070852687819E-05
 H   1.442038156668E+00 -1.308131773708E+00  1.261549733347E+00  1.599204707725E-05  1.599204707481E-05  2.400487105647E-06
 H  -1.442038156668E+00  1.308131773708E+00  1.261549733347E+00 -1.599204707770E-05 -1.599204707525E-05  2.400487105425E-06
 H  -1.308131773708E+00 -1.442038156668E+00 -1.261549733347E+00  1.599204707570E-05 -1.599204707703E-05 -2.400487105425E-06
 H   1.308131773708E+00  1.442038156668E+00 -1.261549733347E+00 -1.599204707636E-05  1.599204707747E-05 -2.400487105647E-06
 H   7.929733664452E-01 -1.957196563931E+00 -2.443247371378E-01 -2.315210356441E-05 -2.315210356613E-05  4.466792421320E-05
 H  -7.929733664452E-01  1.957196563931E+00 -2.443247371378E-01  2.315210356429E-05  2.315210356624E-05  4.466792421387E-05
 H  -1.957196563931E+00 -7.929733664452E-01  2.443247371378E-01 -2.315210356352E-05  2.315210356585E-05 -4.466792421387E-05
 H   1.957196563931E+00  7.929733664452E-01  2.443247371378E-01  2.315210356535E-05 -2.315210356474E-05 -4.466792421387E-05
  16
UREA BULK BASE 6-21 + POLARIZATION       E -4.4997920652613E+02 DE-1.5E-08(  7)
 C   0.000000000000E+00  2.749677108368E+00  1.471800592844E+00 -2.081668171172E-15 -1.346145417358E-15 -1.833793069916E-05
 C   2.749677108368E+00  0.000000000000E+00 -1.471800592844E+00 -2.331468351713E-15 -1.415534356397E-15  1.833793069617E-05
 O   0.000000000000E+00  2.749677108368E+00 -1.856911191368E+00  7.632783294298E-16  3.191891195797E-16 -1.105852562144E-04
 O   2.749677108368E+00  0.000000000000E+00  1.856911191368E+00 -9.436895709314E-16 -6.661338147751E-16  1.105852562118E-04
 N   8.115400510803E-01 -1.938137057288E+00  7.710026593915E-01 -1.168993625456E-06 -1.168993620571E-06  2.678732460693E-05
 N  -8.115400510803E-01  1.938137057288E+00  7.710026593915E-01  1.168993628564E-06  1.168993622347E-06  2.678732460870E-05
 N  -1.938137057288E+00 -8.115400510803E-01 -7.710026593915E-01 -1.168993621459E-06  1.168993622347E-06 -2.678732460693E-05
 N   1.938137057288E+00  8.115400510803E-01 -7.710026593915E-01  1.168993621459E-06 -1.168993623679E-06 -2.678732460470E-05
 H   1.441980907175E+00 -1.307696201193E+00  1.261569890271E+00  1.841621843957E-05  1.841621843779E-05 -3.566285099799E-05
 H  -1.441980907175E+00  1.307696201193E+00  1.261569890271E+00 -1.841621844001E-05 -1.841621843779E-05 -3.566285099810E-05
 H  -1.307696201193E+00 -1.441980907175E+00 -1.261569890271E+00  1.841621843957E-05 -1.841621844023E-05  3.566285099788E-05
 H   1.307696201193E+00  1.441980907175E+00 -1.261569890271E+00 -1.841621844001E-05  1.841621844045E-05  3.566285099721E-05
 H   7.929116716141E-01 -1.956765436754E+00 -2.445368634861E-01 -1.504284076714E-05 -1.504284076864E-05  2.597504894397E-05
 H  -7.929116716141E-01  1.956765436754E+00 -2.445368634861E-01  1.504284076687E-05  1.504284076864E-05  2.597504894375E-05
 H  -1.956765436754E+00 -7.929116716141E-01  2.445368634861E-01 -1.504284076675E-05  1.504284076814E-05 -2.597504894419E-05
 H   1.956765436754E+00  7.929116716141E-01  2.445368634861E-01  1.504284076820E-05 -1.504284076703E-05 -2.597504894397E-05
  16
UREA BULK BASE 6-21 + POLARIZATION       E -4.4997920655646E+02 DE-7.4E-09(  3)
 C   0.000000000000E+00  2.749339636483E+00  1.471013579536E+00  2.789435349371E-15  1.804112415016E-16 -1.438150540323E-06
 C   2.749339636483E+00  0.000000000000E+00 -1.471013579536E+00 -1.998401444325E-15  1.498801083244E-15  1.438150532440E-06
 O   0.000000000000E+00  2.749339636483E+00 -1.857705682644E+00  1.137978600241E-15 -1.040834085586E-15 -6.428412177950E-05
 O   2.749339636483E+00  0.000000000000E+00  1.857705682644E+00 -3.053113317719E-16  6.383782391595E-16  6.428412177950E-05
 N   8.115476317351E-01 -1.937792004748E+00  7.702428499628E-01 -5.571673772131E-06 -5.571673765026E-06  2.233376436100E-05
 N  -8.115476317351E-01  1.937792004748E+00  7.702428499628E-01  5.571673770799E-06  5.571673765914E-06  2.233376435834E-05
 N  -1.937792004748E+00 -8.115476317351E-01 -7.702428499628E-01 -5.571673765470E-06  5.571673761029E-06 -2.233376435568E-05
 N   1.937792004748E+00  8.115476317351E-01 -7.702428499628E-01  5.571673764582E-06 -5.571673765470E-06 -2.233376435656E-05
 H   1.441961885012E+00 -1.307377751472E+00  1.260914179998E+00  7.913430093875E-06  7.913430092321E-06 -3.527763487920E-05
 H  -1.441961885012E+00  1.307377751472E+00  1.260914179998E+00 -7.913430094542E-06 -7.913430092987E-06 -3.527763487898E-05
 H  -1.307377751472E+00 -1.441961885012E+00 -1.260914179998E+00  7.913430093875E-06 -7.913430094542E-06  3.527763487887E-05
 H   1.307377751472E+00  1.441961885012E+00 -1.260914179998E+00 -7.913430093653E-06  7.913430094098E-06  3.527763487887E-05
 H   7.928599861250E-01 -1.956479650358E+00 -2.453021571323E-01  4.468011274295E-07  4.468011262082E-07  3.747857309122E-05
 H  -7.928599861250E-01  1.956479650358E+00 -2.453021571323E-01 -4.468011278180E-07 -4.468011261527E-07  3.747857309189E-05
 H  -1.956479650358E+00 -7.928599861250E-01  2.453021571323E-01  4.468011285952E-07 -4.468011262637E-07 -3.747857309166E-05
 H   1.956479650358E+00  7.928599861250E-01  2.453021571323E-01 -4.468011268188E-07  4.468011273739E-07 -3.747857309166E-05
  16
UREA BULK BASE 6-21 + POLARIZATION       E -4.4997918989545E+02 DE-6.5E-09(  3)
 C   0.000000000000E+00  2.749180990207E+00  1.470926883457E+00  4.163336342344E-17 -8.326672684689E-17  1.711923454739E-05
 C   2.749180990207E+00  0.000000000000E+00 -1.470926883457E+00  1.110223024625E-16 -3.275157922644E-15 -1.711923454939E-05
 O   0.000000000000E+00  2.749180990207E+00 -1.857986567209E+00 -5.551115123126E-17  4.857225732735E-16 -6.174010663607E-05
 O   2.749180990207E+00  0.000000000000E+00  1.857986567209E+00 -8.604228440845E-16 -3.053113317719E-16  6.174010663429E-05
 N   8.115491070621E-01 -1.937631883145E+00  7.701606819172E-01  1.258373430346E-06  1.258373434787E-06  1.636305595110E-05
 N  -8.115491070621E-01  1.937631883145E+00  7.701606819172E-01 -1.258373429902E-06 -1.258373434343E-06  1.636305595021E-05
 N  -1.937631883145E+00 -8.115491070621E-01 -7.701606819172E-01  1.258373435675E-06 -1.258373434343E-06 -1.636305594754E-05
 N   1.937631883145E+00  8.115491070621E-01 -7.701606819172E-01 -1.258373436563E-06  1.258373435231E-06 -1.636305594488E-05
 H   1.441973255045E+00 -1.307207735162E+00  1.260799698574E+00 -7.366781837659E-06 -7.366781839213E-06 -3.039533808646E-05
 H  -1.441973255045E+00  1.307207735162E+00  1.260799698574E+00  7.366781837437E-06  7.366781839213E-06 -3.039533808646E-05
 H  -1.307207735162E+00 -1.441973255045E+00 -1.260799698574E+00 -7.366781838103E-06  7.366781837215E-06  3.039533808646E-05
 H   1.307207735162E+00  1.441973255045E+00 -1.260799698574E+00  7.366781838103E-06 -7.366781837437E-06  3.039533808635E-05
 H   7.928437162722E-01 -1.956337273935E+00 -2.453681500223E-01  3.285204018377E-06  3.285204016212E-06  2.662215378724E-05
 H  -7.928437162722E-01  1.956337273935E+00 -2.453681500223E-01 -3.285204018599E-06 -3.285204016101E-06  2.662215378924E-05
 H  -1.956337273935E+00 -7.928437162722E-01  2.453681500223E-01  3.285204018433E-06 -3.285204016490E-06 -2.662215378857E-05
 H   1.956337273935E+00  7.928437162722E-01  2.453681500223E-01 -3.285204016767E-06  3.285204017711E-06 -2.662215378879E-05
