# NKPT   120 NBND     9 NSPIN     1
# NPANEL     5
#      1   (0,0,0)/6
#     32   (0,3,0)/6
#     49   (0,3,3)/6
#     67   (*,4,3)/6
#     84   (*,4,0)/6
#    120   (0,0,0)/6
@ WITH G0
@ G0 ON
@ TITLE "BAND STRUCTURE"
@ DEFAULT COLOR 1
@ XAXIS TICK ON
@ XAXIS TICKLABEL ON
@ XAXIS TICKLABEL CHAR SIZE 0.8
@ XAXIS TICK TYPE SPEC
@ XAXIS TICKLABEL TYPE SPEC
@ XAXIS TICK MAJOR GRID ON
@ YAXIS LABEL "E-EFERMI (HARTREE)"
@ AUTOSCALE ONREAD YAXES
@ AUTOTICKS
@ XAXIS TICK SPEC     6
@ XAXIS TICK     0,     0.00000
@ XAXIS TICKLABEL    0,"(0,0,0)/6"
@ XAXIS TICK     1,     0.83827
@ XAXIS TICKLABEL    1,"(0,3,0)/6"
@ XAXIS TICK     2,     1.30135
@ XAXIS TICKLABEL    2,"(0,3,3)/6"
@ XAXIS TICK     3,     1.78533
@ XAXIS TICKLABEL    3,"(*,4,3)/6"
@ XAXIS TICK     4,     2.24841
@ XAXIS TICKLABEL    4,"(*,4,0)/6"
@ XAXIS TICK     5,     3.21636
@ XAXIS TICKLABEL    5,"(0,0,0)/6"
@ WORLD      0.00000,        -4.6,     3.21636,         1.0
@ VIEW      0.15000,     0.15000,     1.14418,     0.85000
  0.27041E+00 -0.45541E+01 -0.45515E+01 -0.67519E+00 -0.24108E+00  0.15951E+00  0.67991E+00  0.73143E+00  0.94269E+00  0.96767E+00
  0.29745E+00 -0.45541E+01 -0.45515E+01 -0.66704E+00 -0.22645E+00  0.15517E+00  0.65176E+00  0.71588E+00  0.93389E+00  0.95852E+00
  0.32449E+00 -0.45540E+01 -0.45515E+01 -0.65799E+00 -0.21028E+00  0.15009E+00  0.62310E+00  0.70101E+00  0.92404E+00  0.94739E+00
  0.35153E+00 -0.45539E+01 -0.45515E+01 -0.64800E+00 -0.19257E+00  0.14407E+00  0.59433E+00  0.68695E+00  0.91344E+00  0.93414E+00
  0.37857E+00 -0.45538E+01 -0.45515E+01 -0.63706E+00 -0.17329E+00  0.13687E+00  0.56597E+00  0.67382E+00  0.90234E+00  0.91869E+00
  0.40562E+00 -0.45537E+01 -0.45514E+01 -0.62516E+00 -0.15245E+00  0.12813E+00  0.53866E+00  0.66167E+00  0.89092E+00  0.90096E+00
  0.43266E+00 -0.45536E+01 -0.45514E+01 -0.61229E+00 -0.13007E+00  0.11746E+00  0.51314E+00  0.65053E+00  0.87931E+00  0.88096E+00
  0.45970E+00 -0.45535E+01 -0.45514E+01 -0.59843E+00 -0.10618E+00  0.10440E+00  0.49017E+00  0.64042E+00  0.85871E+00  0.86759E+00
  0.48674E+00 -0.45534E+01 -0.45514E+01 -0.58357E+00 -0.80828E-01  0.88571E-01  0.47048E+00  0.63132E+00  0.83429E+00  0.85578E+00
  0.51378E+00 -0.45533E+01 -0.45514E+01 -0.56771E+00 -0.54081E-01  0.69707E-01  0.45462E+00  0.62320E+00  0.80784E+00  0.84390E+00
  0.54082E+00 -0.45532E+01 -0.45514E+01 -0.55085E+00 -0.26029E-01  0.47781E-01  0.44286E+00  0.61602E+00  0.77955E+00  0.83196E+00
  0.56786E+00 -0.45531E+01 -0.45514E+01 -0.53297E+00  0.32150E-02  0.23013E-01  0.43518E+00  0.60973E+00  0.74964E+00  0.81996E+00
  0.59490E+00 -0.45530E+01 -0.45514E+01 -0.51409E+00 -0.41726E-02  0.33511E-01  0.43127E+00  0.60428E+00  0.71838E+00  0.80796E+00
  0.62194E+00 -0.45529E+01 -0.45514E+01 -0.49419E+00 -0.33229E-01  0.64685E-01  0.43061E+00  0.59961E+00  0.68604E+00  0.79601E+00
  0.64898E+00 -0.45528E+01 -0.45514E+01 -0.47331E+00 -0.63568E-01  0.96515E-01  0.43259E+00  0.59565E+00  0.65297E+00  0.78425E+00
  0.67603E+00 -0.45527E+01 -0.45514E+01 -0.45148E+00 -0.94619E-01  0.12870E+00  0.43651E+00  0.59237E+00  0.61954E+00  0.77288E+00
  0.70307E+00 -0.45526E+01 -0.45514E+01 -0.42879E+00 -0.12583E+00  0.16083E+00  0.44168E+00  0.58627E+00  0.58969E+00  0.76216E+00
  0.73011E+00 -0.45525E+01 -0.45514E+01 -0.40543E+00 -0.15665E+00  0.19224E+00  0.44734E+00  0.55385E+00  0.58757E+00  0.75244E+00
  0.75715E+00 -0.45525E+01 -0.45514E+01 -0.38178E+00 -0.18639E+00  0.22186E+00  0.45278E+00  0.52341E+00  0.58597E+00  0.74417E+00
  0.78419E+00 -0.45524E+01 -0.45515E+01 -0.35880E+00 -0.21387E+00  0.24775E+00  0.45729E+00  0.49691E+00  0.58486E+00  0.73779E+00
  0.81123E+00 -0.45524E+01 -0.45515E+01 -0.33922E+00 -0.23621E+00  0.26654E+00  0.46028E+00  0.47775E+00  0.58420E+00  0.73375E+00
  0.83827E+00 -0.45524E+01 -0.45515E+01 -0.33041E+00 -0.24595E+00  0.27364E+00  0.46132E+00  0.47052E+00  0.58398E+00  0.73236E+00
  0.86531E+00 -0.45524E+01 -0.45515E+01 -0.33010E+00 -0.24599E+00  0.27245E+00  0.44053E+00  0.49250E+00  0.58432E+00  0.73393E+00
  0.89255E+00 -0.45524E+01 -0.45515E+01 -0.32918E+00 -0.24609E+00  0.26896E+00  0.41696E+00  0.51955E+00  0.58534E+00  0.73850E+00
  0.91979E+00 -0.45524E+01 -0.45515E+01 -0.32767E+00 -0.24627E+00  0.26349E+00  0.39447E+00  0.54767E+00  0.58703E+00  0.74569E+00
  0.94703E+00 -0.45523E+01 -0.45515E+01 -0.32559E+00 -0.24653E+00  0.25649E+00  0.37312E+00  0.57651E+00  0.58939E+00  0.75497E+00
  0.97427E+00 -0.45523E+01 -0.45515E+01 -0.32297E+00 -0.24688E+00  0.24846E+00  0.35293E+00  0.59244E+00  0.60571E+00  0.76569E+00
  0.10015E+01 -0.45523E+01 -0.45516E+01 -0.31985E+00 -0.24734E+00  0.23991E+00  0.33388E+00  0.59615E+00  0.63483E+00  0.77721E+00
  0.10288E+01 -0.45523E+01 -0.45516E+01 -0.31628E+00 -0.24794E+00  0.23129E+00  0.31597E+00  0.60054E+00  0.66340E+00  0.78891E+00
  0.10560E+01 -0.45522E+01 -0.45516E+01 -0.31231E+00 -0.24872E+00  0.22301E+00  0.29920E+00  0.60561E+00  0.69089E+00  0.80028E+00
  0.10832E+01 -0.45522E+01 -0.45517E+01 -0.30800E+00 -0.24971E+00  0.21541E+00  0.28358E+00  0.61137E+00  0.71681E+00  0.80384E+00
  0.11105E+01 -0.45522E+01 -0.45517E+01 -0.30341E+00 -0.25098E+00  0.20876E+00  0.26913E+00  0.61782E+00  0.74072E+00  0.78747E+00
  0.11377E+01 -0.45521E+01 -0.45517E+01 -0.29862E+00 -0.25255E+00  0.20329E+00  0.25585E+00  0.62498E+00  0.76227E+00  0.77107E+00
  0.11650E+01 -0.45521E+01 -0.45518E+01 -0.29371E+00 -0.25449E+00  0.19917E+00  0.24375E+00  0.63285E+00  0.75493E+00  0.78124E+00
  0.11922E+01 -0.45521E+01 -0.45518E+01 -0.28876E+00 -0.25681E+00  0.19654E+00  0.23286E+00  0.64147E+00  0.73926E+00  0.79753E+00
  0.12194E+01 -0.45520E+01 -0.45518E+01 -0.28385E+00 -0.25954E+00  0.19551E+00  0.22320E+00  0.65085E+00  0.72423E+00  0.81113E+00
  0.12467E+01 -0.45520E+01 -0.45519E+01 -0.27907E+00 -0.26269E+00  0.19614E+00  0.21484E+00  0.66101E+00  0.70993E+00  0.82211E+00
  0.12739E+01 -0.45520E+01 -0.45519E+01 -0.27450E+00 -0.26626E+00  0.19843E+00  0.20786E+00  0.67199E+00  0.69645E+00  0.83058E+00
  0.13012E+01 -0.45519E+01 -0.45519E+01 -0.27021E+00 -0.27021E+00  0.20236E+00  0.20236E+00  0.68380E+00  0.68380E+00  0.83665E+00
  0.13284E+01 -0.45519E+01 -0.45519E+01 -0.26955E+00 -0.26955E+00  0.20203E+00  0.20203E+00  0.68127E+00  0.68127E+00  0.83677E+00
  0.13553E+01 -0.45519E+01 -0.45519E+01 -0.26756E+00 -0.26756E+00  0.20104E+00  0.20104E+00  0.67385E+00  0.67385E+00  0.83709E+00
  0.13822E+01 -0.45519E+01 -0.45519E+01 -0.26425E+00 -0.26425E+00  0.19942E+00  0.19942E+00  0.66198E+00  0.66198E+00  0.83751E+00
  0.14091E+01 -0.45520E+01 -0.45520E+01 -0.25963E+00 -0.25963E+00  0.19718E+00  0.19718E+00  0.64627E+00  0.64627E+00  0.83792E+00
  0.14359E+01 -0.45520E+01 -0.45520E+01 -0.25370E+00 -0.25370E+00  0.19435E+00  0.19435E+00  0.62746E+00  0.62746E+00  0.83826E+00
  0.14628E+01 -0.45520E+01 -0.45520E+01 -0.24650E+00 -0.24650E+00  0.19092E+00  0.19092E+00  0.60631E+00  0.60631E+00  0.83852E+00
  0.14897E+01 -0.45520E+01 -0.45520E+01 -0.23805E+00 -0.23805E+00  0.18686E+00  0.18686E+00  0.58357E+00  0.58357E+00  0.83872E+00
  0.15166E+01 -0.45520E+01 -0.45520E+01 -0.22839E+00 -0.22839E+00  0.18209E+00  0.18209E+00  0.56001E+00  0.56001E+00  0.83891E+00
  0.15435E+01 -0.45520E+01 -0.45520E+01 -0.21759E+00 -0.21759E+00  0.17651E+00  0.17651E+00  0.53637E+00  0.53637E+00  0.83915E+00
  0.15704E+01 -0.45520E+01 -0.45520E+01 -0.20574E+00 -0.20574E+00  0.16995E+00  0.16995E+00  0.51337E+00  0.51337E+00  0.83947E+00
  0.15973E+01 -0.45520E+01 -0.45520E+01 -0.19298E+00 -0.19298E+00  0.16229E+00  0.16229E+00  0.49172E+00  0.49172E+00  0.83992E+00
  0.16242E+01 -0.45519E+01 -0.45519E+01 -0.17952E+00 -0.17952E+00  0.15342E+00  0.15342E+00  0.47208E+00  0.47208E+00  0.84049E+00
  0.16510E+01 -0.45519E+01 -0.45519E+01 -0.16566E+00 -0.16566E+00  0.14337E+00  0.14337E+00  0.45502E+00  0.45502E+00  0.84115E+00
  0.16779E+01 -0.45519E+01 -0.45519E+01 -0.15189E+00 -0.15189E+00  0.13245E+00  0.13245E+00  0.44098E+00  0.44098E+00  0.84188E+00
  0.17048E+01 -0.45519E+01 -0.45519E+01 -0.13891E+00 -0.13891E+00  0.12132E+00  0.12132E+00  0.43020E+00  0.43020E+00  0.84259E+00
  0.17317E+01 -0.45519E+01 -0.45519E+01 -0.12779E+00 -0.12779E+00  0.11116E+00  0.11116E+00  0.42273E+00  0.42273E+00  0.84321E+00
  0.17586E+01 -0.45519E+01 -0.45519E+01 -0.11996E+00 -0.11996E+00  0.10366E+00  0.10366E+00  0.41843E+00  0.41843E+00  0.84366E+00
  0.17855E+01 -0.45519E+01 -0.45519E+01 -0.11704E+00 -0.11704E+00  0.10076E+00  0.10076E+00  0.41707E+00  0.41707E+00  0.84383E+00
  0.18124E+01 -0.45519E+01 -0.45519E+01 -0.11704E+00 -0.11704E+00  0.78286E-01  0.12403E+00  0.41730E+00  0.41730E+00  0.84291E+00
  0.18396E+01 -0.45519E+01 -0.45519E+01 -0.11704E+00 -0.11704E+00  0.56680E-01  0.14799E+00  0.41799E+00  0.41799E+00  0.84019E+00
  0.18669E+01 -0.45519E+01 -0.45519E+01 -0.11703E+00 -0.11703E+00  0.36023E-01  0.17253E+00  0.41912E+00  0.41912E+00  0.83578E+00
  0.18941E+01 -0.45519E+01 -0.45519E+01 -0.11700E+00 -0.11700E+00  0.16389E-01  0.19751E+00  0.42065E+00  0.42065E+00  0.82985E+00
  0.19213E+01 -0.45520E+01 -0.45520E+01 -0.11695E+00 -0.11695E+00 -0.21493E-02  0.22278E+00  0.42252E+00  0.42252E+00  0.82262E+00
  0.19486E+01 -0.45520E+01 -0.45520E+01 -0.11686E+00 -0.11686E+00 -0.19524E-01  0.24813E+00  0.42465E+00  0.42465E+00  0.81439E+00
  0.19758E+01 -0.45520E+01 -0.45520E+01 -0.11672E+00 -0.11672E+00 -0.35666E-01  0.27331E+00  0.42694E+00  0.42694E+00  0.80545E+00
  0.20031E+01 -0.45520E+01 -0.45520E+01 -0.11652E+00 -0.11652E+00 -0.50510E-01  0.29802E+00  0.42929E+00  0.42929E+00  0.79614E+00
  0.20303E+01 -0.45520E+01 -0.45520E+01 -0.11627E+00 -0.11627E+00 -0.63992E-01  0.32191E+00  0.43159E+00  0.43159E+00  0.78681E+00
  0.20575E+01 -0.45520E+01 -0.45520E+01 -0.11598E+00 -0.11598E+00 -0.76050E-01  0.34457E+00  0.43373E+00  0.43373E+00  0.77777E+00
  0.20848E+01 -0.45520E+01 -0.45520E+01 -0.11565E+00 -0.11565E+00 -0.86627E-01  0.36554E+00  0.43564E+00  0.43564E+00  0.76934E+00
  0.21120E+01 -0.45520E+01 -0.45520E+01 -0.11531E+00 -0.11531E+00 -0.95672E-01  0.38437E+00  0.43727E+00  0.43727E+00  0.76179E+00
  0.21393E+01 -0.45520E+01 -0.45520E+01 -0.11498E+00 -0.11498E+00 -0.10314E+00  0.40057E+00  0.43858E+00  0.43858E+00  0.75534E+00
  0.21665E+01 -0.45520E+01 -0.45520E+01 -0.11469E+00 -0.11469E+00 -0.10899E+00  0.41370E+00  0.43957E+00  0.43957E+00  0.75015E+00
  0.21937E+01 -0.45520E+01 -0.45520E+01 -0.11447E+00 -0.11447E+00 -0.11319E+00  0.42338E+00  0.44026E+00  0.44026E+00  0.74637E+00
  0.22210E+01 -0.45520E+01 -0.45520E+01 -0.11572E+00 -0.11432E+00 -0.11432E+00  0.42931E+00  0.44066E+00  0.44066E+00  0.74406E+00
  0.22482E+01 -0.45520E+01 -0.45520E+01 -0.11656E+00 -0.11427E+00 -0.11427E+00  0.43131E+00  0.44079E+00  0.44079E+00  0.74329E+00
  0.22755E+01 -0.45520E+01 -0.45519E+01 -0.15327E+00 -0.99571E-01 -0.90480E-01  0.42197E+00  0.43148E+00  0.45858E+00  0.73997E+00
  0.23023E+01 -0.45521E+01 -0.45519E+01 -0.18981E+00 -0.84249E-01 -0.63979E-01  0.40044E+00  0.43198E+00  0.47713E+00  0.73771E+00
  0.23292E+01 -0.45521E+01 -0.45518E+01 -0.22482E+00 -0.68392E-01 -0.36189E-01  0.37638E+00  0.43276E+00  0.49642E+00  0.73664E+00
  0.23561E+01 -0.45522E+01 -0.45517E+01 -0.25830E+00 -0.52114E-01 -0.71829E-02  0.35003E+00  0.43381E+00  0.51645E+00  0.73690E+00
  0.23830E+01 -0.45523E+01 -0.45517E+01 -0.29025E+00 -0.35556E-01  0.22959E-01  0.32169E+00  0.43517E+00  0.53720E+00  0.73859E+00
  0.24099E+01 -0.45523E+01 -0.45517E+01 -0.32072E+00 -0.18889E-01  0.54146E-01  0.29166E+00  0.43691E+00  0.55866E+00  0.74181E+00
  0.24368E+01 -0.45524E+01 -0.45516E+01 -0.34974E+00 -0.23119E-02  0.86272E-01  0.26030E+00  0.43918E+00  0.58081E+00  0.74659E+00
  0.24637E+01 -0.45525E+01 -0.45516E+01 -0.37733E+00  0.13957E-01  0.11922E+00  0.22795E+00  0.44217E+00  0.60361E+00  0.75291E+00
  0.24906E+01 -0.45526E+01 -0.45515E+01 -0.40355E+00  0.29685E-01  0.15288E+00  0.19498E+00  0.44612E+00  0.62705E+00  0.76071E+00
  0.25174E+01 -0.45527E+01 -0.45515E+01 -0.42845E+00  0.44647E-01  0.16171E+00  0.18710E+00  0.45126E+00  0.65104E+00  0.76987E+00
  0.25443E+01 -0.45528E+01 -0.45515E+01 -0.45207E+00  0.58639E-01  0.12847E+00  0.22175E+00  0.45784E+00  0.67550E+00  0.78026E+00
  0.25712E+01 -0.45529E+01 -0.45515E+01 -0.47446E+00  0.71503E-01  0.95552E-01  0.25669E+00  0.46601E+00  0.70032E+00  0.79169E+00
  0.25981E+01 -0.45530E+01 -0.45514E+01 -0.49566E+00  0.63206E-01  0.83147E-01  0.29179E+00  0.47590E+00  0.72536E+00  0.80397E+00
  0.26250E+01 -0.45530E+01 -0.45514E+01 -0.51571E+00  0.31665E-01  0.93546E-01  0.32690E+00  0.48749E+00  0.75041E+00  0.81691E+00
  0.26519E+01 -0.45531E+01 -0.45514E+01 -0.53465E+00  0.11207E-02  0.10275E+00  0.36191E+00  0.50073E+00  0.77526E+00  0.83030E+00
  0.26788E+01 -0.45532E+01 -0.45514E+01 -0.55251E+00 -0.28266E-01  0.11087E+00  0.39667E+00  0.51544E+00  0.79965E+00  0.84392E+00
  0.27057E+01 -0.45533E+01 -0.45514E+01 -0.56932E+00 -0.56365E-01  0.11806E+00  0.43109E+00  0.53143E+00  0.82332E+00  0.85757E+00
  0.27325E+01 -0.45534E+01 -0.45514E+01 -0.58508E+00 -0.83078E-01  0.12446E+00  0.46504E+00  0.54847E+00  0.84599E+00  0.87103E+00
  0.27594E+01 -0.45535E+01 -0.45515E+01 -0.59983E+00 -0.10833E+00  0.13023E+00  0.49843E+00  0.56633E+00  0.86739E+00  0.88411E+00
  0.27863E+01 -0.45536E+01 -0.45515E+01 -0.61357E+00 -0.13207E+00  0.13552E+00  0.53115E+00  0.58481E+00  0.88729E+00  0.89660E+00
  0.28132E+01 -0.45537E+01 -0.45515E+01 -0.62632E+00 -0.15426E+00  0.14042E+00  0.56311E+00  0.60376E+00  0.90550E+00  0.90831E+00
  0.28401E+01 -0.45538E+01 -0.45515E+01 -0.63809E+00 -0.17489E+00  0.14501E+00  0.59421E+00  0.62306E+00  0.91907E+00  0.92188E+00
  0.28670E+01 -0.45539E+01 -0.45515E+01 -0.64889E+00 -0.19395E+00  0.14933E+00  0.62432E+00  0.64262E+00  0.92871E+00  0.93246E+00
  0.28939E+01 -0.45540E+01 -0.45515E+01 -0.65874E+00 -0.21146E+00  0.15339E+00  0.65334E+00  0.66240E+00  0.93706E+00  0.94187E+00
  0.29208E+01 -0.45541E+01 -0.45515E+01 -0.66766E+00 -0.22743E+00  0.15718E+00  0.68113E+00  0.68238E+00  0.94398E+00  0.95017E+00
  0.29476E+01 -0.45541E+01 -0.45515E+01 -0.67568E+00 -0.24188E+00  0.16070E+00  0.70252E+00  0.70755E+00  0.94933E+00  0.95710E+00
  0.29745E+01 -0.45542E+01 -0.45515E+01 -0.68282E+00 -0.25484E+00  0.16390E+00  0.72279E+00  0.73245E+00  0.95301E+00  0.96237E+00
  0.30014E+01 -0.45543E+01 -0.45515E+01 -0.68911E+00 -0.26634E+00  0.16677E+00  0.74310E+00  0.75570E+00  0.95490E+00  0.96567E+00
  0.30283E+01 -0.45543E+01 -0.45515E+01 -0.69457E+00 -0.27640E+00  0.16928E+00  0.76332E+00  0.77716E+00  0.95493E+00  0.96668E+00
  0.30552E+01 -0.45544E+01 -0.45515E+01 -0.69923E+00 -0.28506E+00  0.17142E+00  0.78326E+00  0.79675E+00  0.95307E+00  0.96510E+00
  0.30821E+01 -0.45544E+01 -0.45515E+01 -0.70310E+00 -0.29233E+00  0.17319E+00  0.80267E+00  0.81442E+00  0.94934E+00  0.96070E+00
  0.31090E+01 -0.45544E+01 -0.45515E+01 -0.70623E+00 -0.29825E+00  0.17460E+00  0.82121E+00  0.83022E+00  0.94387E+00  0.95346E+00
  0.31359E+01 -0.45545E+01 -0.45515E+01 -0.70862E+00 -0.30283E+00  0.17566E+00  0.83841E+00  0.84422E+00  0.93693E+00  0.94380E+00
  0.31627E+01 -0.45545E+01 -0.45514E+01 -0.71030E+00 -0.30609E+00  0.17640E+00  0.85354E+00  0.85633E+00  0.92918E+00  0.93292E+00
  0.31896E+01 -0.45545E+01 -0.45514E+01 -0.71130E+00 -0.30804E+00  0.17684E+00  0.86503E+00  0.86573E+00  0.92214E+00  0.92323E+00
  0.32165E+01 -0.45545E+01 -0.45514E+01 -0.71163E+00 -0.30869E+00  0.17698E+00  0.86967E+00  0.86967E+00  0.91898E+00  0.91898E+00
# EFERMI (HARTREE)   -0.10307
