  1.1835311988233E+00 -5.9165132371538E-01  1.1256434467625E-01 -2.0480977320236E-01
 -5.6687035004815E-02  4.9829322981214E-02  3.0199747689506E-02 -5.9165132371538E-01
  6.5076996715971E-01  9.9601999895793E-02 -1.0521403639457E-01  1.7708758723620E-02
 -4.8796533471580E-03  1.1251222641732E-02  1.1256434467625E-01  9.9601999895793E-02
  9.4707195226649E-01  7.2101279836181E-02 -3.7592733181694E-01 -8.5952699819708E-02
 -1.2343859471891E-01 -2.0480977320236E-01 -1.0521403639457E-01  7.2101279836181E-02
  1.0826148041241E+00 -1.9017937506105E-01  2.2754880389753E-01  2.5105106364451E-02
 -5.6687035004815E-02  1.7708758723620E-02 -3.7592733181694E-01 -1.9017937506105E-01
  3.6176312763891E-01  1.0909603971723E-01  1.8344198860587E-02  4.9829322981214E-02
 -4.8796533471580E-03 -8.5952699819708E-02  2.2754880389753E-01  1.0909603971723E-01
  3.1682950299003E-01 -2.8501021095662E-02  3.0199747689506E-02  1.1251222641732E-02
 -1.2343859471891E-01  2.5105106364451E-02  1.8344198860587E-02 -2.8501021095662E-02
  8.8060246528378E-02
