   8
UREA MOLECULE BASE 6-21 + POLARIZATION   E -2.2493011725201E+02 DE-7.0E-10(  9)
 C   0.000000000000E+00  0.000000000000E+00  4.221735629410E-02  0.000000000000E+00  0.000000000000E+00  1.006294579398E-05
 O   0.000000000000E+00  0.000000000000E+00  1.259701956475E+00  0.000000000000E+00  0.000000000000E+00  1.354786432728E-05
 N   0.000000000000E+00  1.155851051230E+00 -7.098523234040E-01  0.000000000000E+00 -4.192243241974E-05  2.950582104866E-06
 N   0.000000000000E+00 -1.155851051230E+00 -7.098523234040E-01 -1.170938346284E-17  4.192243242152E-05  2.950582104866E-06
 H   0.000000000000E+00  2.024448989086E+00 -2.015401989397E-01  0.000000000000E+00  6.446891881673E-06 -1.188123123141E-05
 H   0.000000000000E+00 -2.024448989086E+00 -2.015401989397E-01 -4.580754178751E-18 -6.446891882117E-06 -1.188123123130E-05
 H   0.000000000000E+00  1.178200786464E+00 -1.716448634041E+00  0.000000000000E+00  3.525022854167E-06 -2.874754971849E-06
 H   0.000000000000E+00 -1.178200786464E+00 -1.716448634041E+00 -1.843143693225E-18 -3.525022854167E-06 -2.874754971849E-06
